date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,F,17,Rural,GT3,Together,3,1,Other,Services,No,No,70615,3,4.02,3.4
29/04/2018,F,18,Rural,GT3,Together,1,4,Teacher,Health,No,No,71674,5,3.71,3.2
29/04/2018,M,17,Urban,GT3,Together,3,2,Health,Teacher,No,Yes,81927,2,4.14,3.78
29/04/2018,M,17,Rural,LE3,Together,3,3,Other,Business,No,Yes,55512,3,3.11,2.67
29/04/2018,F,19,Urban,GT3,Together,1,0,Services,Health,No,No,78301,2,5.0,4.22
29/04/2018,F,19,Urban,LE3,Together,1,4,Other,Teacher,No,No,91313,5,3.15,2.61
29/04/2018,M,19,Urban,GT3,Together,1,1,Other,Services,No,No,78457,5,4.16,3.36
29/04/2018,F,18,Rural,GT3,Together,3,3,Other,Services,Yes,No,45492,3,3.36,2.82
29/04/2018,F,18,Rural,LE3,Together,2,4,Other,Health,Yes,Yes,38223,5,3.7,2.9
29/04/2018,F,19,Rural,LE3,Together,3,1,Services,Health,No,No,62511,5,4.1,3.33
29/04/2018,M,18,Urban,GT3,Together,0,2,Services,Services,No,No,86455,2,3.86,3.16
29/04/2018,F,19,Rural,LE3,Apart,3,2,Other,Teacher,Yes,No,73722,1,3.88,3.31
29/04/2018,F,18,Rural,LE3,Together,1,2,Health,Business,No,No,53434,4,3.56,3.0
29/04/2018,M,17,Urban,LE3,Together,1,2,Other,Farmer,No,No,100341,3,3.35,2.82
29/04/2018,M,17,Rural,GT3,Together,2,2,Services,Health,No,Yes,77309,1,4.23,3.69
29/04/2018,F,19,Rural,LE3,Together,0,2,Teacher,Services,Yes,No,40007,3,3.24,2.64
29/04/2018,M,18,Rural,LE3,Together,0,3,Other,Teacher,No,No,59342,1,3.38,2.96
29/04/2018,F,18,Rural,LE3,Together,1,3,Other,Health,No,Yes,56799,5,3.39,2.75
29/04/2018,M,17,Rural,GT3,Together,2,1,Other,Teacher,No,No,50674,3,3.58,2.99
29/04/2018,M,17,Urban,GT3,Together,4,4,Other,Health,No,No,100426,1,2.88,2.56
29/04/2018,F,19,Rural,GT3,Together,3,4,At_home,Services,No,No,47095,4,2.89,2.37
29/04/2018,M,17,Urban,GT3,Apart,2,2,Other,Teacher,Yes,No,119791,5,4.15,3.22
29/04/2018,M,19,Urban,LE3,Together,0,2,Services,Services,No,No,89104,3,4.16,3.35
29/04/2018,M,17,Urban,GT3,Together,2,2,Services,Teacher,No,No,78255,3,4.0,3.37
29/04/2018,F,17,Rural,GT3,Together,3,3,At_home,Health,No,No,73826,1,4.69,4.52
29/04/2018,M,18,Rural,LE3,Together,1,3,Other,Farmer,No,No,64725,3,3.23,2.81
29/04/2018,M,17,Urban,GT3,Together,0,1,Health,Farmer,No,Yes,88032,5,2.68,2.07
29/04/2018,F,17,Rural,GT3,Together,1,3,Other,Business,No,No,34944,2,4.31,3.8
29/04/2018,M,19,Rural,GT3,Together,3,1,Services,Business,No,No,77826,1,2.66,2.48
29/04/2018,F,17,Urban,GT3,Together,1,0,Teacher,Services,Yes,No,100497,4,3.71,2.92
29/04/2018,M,19,Urban,GT3,Together,3,3,Teacher,Teacher,No,No,107723,3,3.98,3.56
29/04/2018,F,17,Rural,LE3,Together,1,3,Health,Business,Yes,No,65287,5,5.0,4.07
29/04/2018,M,17,Urban,GT3,Together,1,2,Other,Health,No,No,81845,3,3.44,2.64
29/04/2018,F,19,Rural,GT3,Together,2,2,At_home,Farmer,Yes,No,59297,4,3.49,2.64
29/04/2018,M,18,Urban,GT3,Together,2,4,Other,Teacher,No,No,77570,5,4.23,3.48
29/04/2018,M,19,Rural,GT3,Together,0,2,Health,Farmer,No,No,52503,4,4.19,3.51
29/04/2018,M,19,Rural,GT3,Together,0,3,Health,Teacher,Yes,No,32450,5,3.58,2.7
29/04/2018,M,19,Rural,GT3,Together,1,0,Health,Business,Yes,No,50271,2,3.92,3.04
29/04/2018,M,18,Rural,GT3,Apart,0,1,Teacher,Business,No,No,65471,5,3.32,2.58
29/04/2018,M,17,Rural,LE3,Together,1,2,Other,Services,No,No,45898,4,4.09,3.42
29/04/2018,F,19,Rural,GT3,Together,4,2,Other,Teacher,No,No,59389,1,2.76,2.62
29/04/2018,M,19,Rural,GT3,Together,2,3,At_home,Health,No,No,60463,2,5.0,4.53
29/04/2018,M,18,Urban,LE3,Together,2,2,Health,Business,No,No,75744,3,4.27,3.49
29/04/2018,F,19,Rural,GT3,Together,1,2,Health,Services,No,No,52804,2,3.08,2.52
29/04/2018,F,17,Urban,GT3,Together,1,1,Services,Business,Yes,No,106282,2,3.63,2.91
29/04/2018,M,18,Rural,GT3,Apart,0,1,Services,Farmer,No,No,35871,3,3.12,2.39
29/04/2018,M,17,Urban,GT3,Together,2,4,Teacher,Business,Yes,No,88536,5,3.27,2.68
29/04/2018,M,17,Rural,GT3,Apart,2,3,Other,Teacher,No,No,58097,2,3.94,3.3
29/04/2018,F,18,Urban,GT3,Together,1,1,At_home,Services,No,No,70175,2,4.7,4.02
29/04/2018,F,19,Rural,GT3,Together,3,3,At_home,Teacher,No,No,43217,1,3.73,3.37
29/04/2018,M,17,Rural,GT3,Together,2,3,Health,Health,No,Yes,50106,1,2.57,2.29
29/04/2018,F,17,Urban,GT3,Together,1,3,At_home,Health,No,No,100359,4,3.4,2.87
29/04/2018,F,17,Rural,GT3,Together,0,1,Health,Business,No,Yes,47357,3,3.44,2.72
29/04/2018,F,17,Urban,LE3,Together,2,2,Other,Services,No,No,117354,5,3.86,3.19
29/04/2018,F,18,Rural,LE3,Together,3,1,At_home,Services,Yes,No,78570,5,3.71,2.98
29/04/2018,M,18,Rural,LE3,Apart,1,4,Health,Services,No,No,37034,4,2.37,2.0
29/04/2018,M,17,Urban,GT3,Together,1,3,Other,Services,Yes,No,86263,5,3.2,2.49
29/04/2018,M,19,Rural,GT3,Together,2,2,Other,Business,No,No,77180,5,3.08,2.69
29/04/2018,M,17,Urban,GT3,Together,1,2,Health,Teacher,No,No,78776,1,4.38,3.88
29/04/2018,M,19,Urban,GT3,Apart,2,1,Health,Business,No,No,118822,5,3.61,2.79
29/04/2018,F,17,Rural,GT3,Apart,2,1,Teacher,Teacher,No,No,44812,5,2.5,2.0
29/04/2018,M,19,Urban,GT3,Together,0,4,Other,Farmer,Yes,No,84739,4,3.24,2.37
29/04/2018,M,17,Rural,GT3,Together,0,1,Health,Farmer,No,No,51925,4,4.56,3.79
29/04/2018,M,19,Rural,GT3,Together,2,0,Other,Teacher,Yes,No,54575,2,3.41,2.89
29/04/2018,F,17,Urban,LE3,Together,1,4,At_home,Business,Yes,No,92231,5,3.36,2.65
29/04/2018,M,17,Rural,GT3,Together,0,2,Services,Health,No,No,36399,5,3.69,3.1
29/04/2018,M,19,Urban,GT3,Together,3,3,Services,Business,Yes,No,103100,5,3.95,3.2
29/04/2018,M,18,Rural,GT3,Apart,1,0,Health,Health,No,No,40768,1,3.71,3.07
29/04/2018,M,19,Urban,GT3,Apart,2,2,Health,Business,No,No,108299,5,4.47,3.66
29/04/2018,F,18,Urban,GT3,Together,1,2,Other,Services,No,No,81357,1,3.71,3.25
29/04/2018,F,17,Urban,GT3,Together,2,3,Health,Services,Yes,No,76437,2,4.24,3.8
29/04/2018,M,19,Rural,GT3,Together,1,0,Other,Farmer,No,No,54946,3,3.93,3.28
29/04/2018,F,19,Rural,LE3,Together,4,2,Health,Farmer,No,No,65888,5,2.96,2.37
29/04/2018,F,19,Rural,LE3,Apart,3,3,Other,Teacher,No,No,45502,4,4.96,4.44
29/04/2018,F,18,Rural,LE3,Together,0,2,Health,Health,No,No,65376,4,4.55,4.01
29/04/2018,M,18,Rural,LE3,Together,2,2,Teacher,Services,No,No,40566,5,3.43,2.64
29/04/2018,M,17,Rural,GT3,Together,1,0,Other,Business,Yes,No,71576,1,3.73,3.0
29/04/2018,M,18,Urban,GT3,Together,2,1,Teacher,Teacher,No,No,79014,4,4.2,3.43
29/04/2018,F,18,Rural,GT3,Together,3,3,Teacher,Business,No,No,53613,4,3.92,3.39
29/04/2018,M,17,Rural,GT3,Together,2,3,Teacher,Services,No,No,75167,2,3.87,3.36
29/04/2018,M,19,Urban,GT3,Together,0,4,Teacher,Services,No,No,98699,2,4.13,3.38
29/04/2018,M,19,Rural,LE3,Together,2,3,At_home,Services,No,No,70233,2,4.03,3.5
29/04/2018,F,17,Rural,GT3,Together,0,2,Services,Services,No,No,46814,4,4.03,3.36
29/04/2018,M,19,Rural,GT3,Together,3,4,At_home,Business,No,No,63386,4,3.86,3.49
29/04/2018,F,18,Rural,GT3,Together,2,1,Health,Teacher,No,No,76585,5,4.22,3.52
29/04/2018,F,17,Urban,LE3,Together,1,2,Health,Services,Yes,No,108756,5,3.94,2.83
29/04/2018,M,17,Urban,GT3,Together,1,1,Services,Farmer,No,No,77509,1,3.95,3.22
29/04/2018,F,17,Urban,LE3,Together,3,1,Services,Teacher,No,No,102316,4,4.69,4.03
29/04/2018,M,19,Rural,LE3,Together,3,3,Services,Farmer,No,No,51071,5,4.08,3.59
29/04/2018,F,17,Urban,LE3,Together,1,2,Teacher,Business,No,No,97742,5,4.01,3.29
29/04/2018,M,17,Rural,LE3,Together,1,2,At_home,Services,Yes,No,43228,2,3.22,2.9
29/04/2018,F,17,Urban,LE3,Together,2,2,Health,Teacher,No,No,86614,2,3.26,2.97
29/04/2018,F,19,Urban,GT3,Together,0,2,At_home,Services,Yes,No,75301,2,4.54,3.93
29/04/2018,F,18,Rural,GT3,Together,0,1,At_home,Services,No,No,60549,3,4.17,3.35
29/04/2018,F,17,Rural,GT3,Together,0,3,At_home,Teacher,Yes,No,67851,5,4.4,3.45
29/04/2018,M,18,Urban,GT3,Together,1,2,Services,Services,No,No,81374,2,3.93,3.44
29/04/2018,F,19,Rural,LE3,Together,2,4,Services,Services,No,No,69407,2,4.06,3.72
29/04/2018,F,19,Rural,GT3,Together,4,1,Health,Health,No,No,86741,4,3.71,3.08
29/04/2018,F,19,Urban,LE3,Together,2,1,Health,Health,No,No,88982,2,3.78,3.48
29/04/2018,M,19,Urban,GT3,Together,0,3,Health,Teacher,No,No,96258,4,3.53,2.88
29/04/2018,F,18,Rural,GT3,Together,2,4,At_home,Teacher,No,No,45248,1,4.67,4.54
29/04/2018,F,17,Rural,LE3,Together,2,2,Services,Services,No,No,45515,2,3.34,2.92
29/04/2018,F,19,Urban,GT3,Together,0,3,Teacher,Farmer,No,No,100042,4,4.0,3.24
29/04/2018,M,19,Rural,GT3,Together,4,4,At_home,Teacher,Yes,No,71809,2,3.7,2.96
29/04/2018,F,18,Rural,GT3,Together,2,4,Other,Services,No,No,45830,1,4.42,3.79
29/04/2018,M,18,Rural,GT3,Apart,4,3,At_home,Farmer,No,No,80248,2,3.95,3.66
29/04/2018,F,19,Rural,GT3,Together,2,3,Services,Health,Yes,No,41799,4,4.1,3.39
29/04/2018,M,17,Rural,GT3,Together,2,1,Other,Teacher,Yes,No,43547,1,3.93,3.32
29/04/2018,F,17,Rural,GT3,Together,0,4,At_home,Services,No,No,56562,1,3.16,2.97
29/04/2018,F,19,Rural,LE3,Apart,2,2,Services,Health,No,No,49328,1,4.16,3.52
29/04/2018,M,18,Rural,LE3,Together,1,4,Services,Business,Yes,No,42679,3,3.74,2.99
29/04/2018,F,19,Rural,GT3,Together,3,0,Teacher,Health,No,No,61058,4,3.31,2.64
29/04/2018,M,19,Rural,GT3,Together,3,2,At_home,Services,No,No,72237,3,2.88,2.31
29/04/2018,F,18,Urban,LE3,Together,3,2,Services,Farmer,Yes,No,99906,1,3.27,2.67
29/04/2018,F,19,Rural,GT3,Together,3,2,Health,Business,No,No,83427,3,4.3,3.55
29/04/2018,F,19,Rural,GT3,Together,3,1,Services,Business,No,No,78872,2,4.95,4.31
29/04/2018,F,19,Rural,GT3,Together,1,2,Teacher,Business,No,No,46547,3,3.88,3.13
29/04/2018,F,18,Rural,LE3,Together,2,3,Services,Teacher,No,No,58306,5,3.15,2.57
29/04/2018,M,17,Rural,GT3,Together,2,3,At_home,Services,No,No,63210,1,4.07,3.81
29/04/2018,M,17,Urban,GT3,Together,2,1,At_home,Business,Yes,No,103239,1,4.5,3.86
29/04/2018,F,18,Rural,GT3,Together,3,3,Other,Health,No,No,67830,4,5.0,4.63
29/04/2018,F,17,Rural,GT3,Together,1,1,At_home,Farmer,No,No,33381,2,4.62,4.16
29/04/2018,F,19,Urban,GT3,Apart,0,1,Other,Services,No,No,99832,4,3.95,3.21
29/04/2018,F,17,Urban,GT3,Together,4,3,Health,Health,No,No,124357,3,4.17,3.66
29/04/2018,M,19,Rural,LE3,Together,2,4,Teacher,Teacher,Yes,No,63841,5,3.33,2.4
29/04/2018,F,17,Urban,LE3,Together,1,2,Health,Business,No,No,77447,5,4.32,3.37
29/04/2018,M,18,Urban,GT3,Together,3,2,Other,Health,Yes,No,100368,5,4.41,3.57
29/04/2018,M,17,Rural,GT3,Together,4,2,Services,Services,Yes,No,65271,5,2.18,2.0
29/04/2018,M,17,Rural,GT3,Together,1,2,Services,Health,No,Yes,30339,2,3.89,3.11
29/04/2018,M,17,Rural,LE3,Together,3,1,Health,Teacher,Yes,No,59974,3,4.77,4.11
29/04/2018,M,18,Rural,LE3,Together,4,4,Services,Farmer,No,No,71509,5,3.36,2.95
29/04/2018,M,17,Urban,GT3,Together,4,4,Other,Business,Yes,No,122898,1,2.42,2.02
29/04/2018,F,18,Rural,GT3,Together,4,3,Teacher,Services,No,No,71221,3,3.78,3.27
29/04/2018,M,19,Rural,LE3,Together,2,2,At_home,Business,No,No,62263,2,4.5,4.3
29/04/2018,M,17,Rural,GT3,Together,1,3,Other,Business,Yes,No,37733,5,4.06,3.23
29/04/2018,M,18,Rural,GT3,Together,0,2,Other,Business,Yes,No,30049,2,3.82,3.25
29/04/2018,M,18,Rural,GT3,Together,0,1,At_home,Health,No,No,68086,5,3.2,2.41
29/04/2018,M,17,Rural,GT3,Together,2,1,At_home,Health,Yes,No,56088,1,3.09,2.67
29/04/2018,M,19,Rural,GT3,Together,1,3,Teacher,Farmer,Yes,No,45608,3,3.92,3.04
29/04/2018,F,18,Rural,LE3,Together,1,4,Teacher,Teacher,No,No,30638,1,3.76,3.44
29/04/2018,F,17,Rural,GT3,Together,1,1,Teacher,Services,No,Yes,37709,5,4.35,3.39
29/04/2018,F,19,Rural,GT3,Together,1,1,Services,Health,No,No,35143,4,4.09,3.37
29/04/2018,M,18,Rural,GT3,Together,3,2,Other,Business,Yes,No,41224,3,3.32,2.75
29/04/2018,M,18,Rural,GT3,Together,1,4,At_home,Teacher,Yes,No,74870,2,3.97,3.39
29/04/2018,F,19,Rural,GT3,Together,2,1,Other,Services,No,No,72013,5,3.86,2.98
29/04/2018,M,19,Rural,GT3,Together,2,1,Other,Services,No,No,44741,1,2.72,2.41
29/04/2018,M,17,Rural,LE3,Together,0,3,Teacher,Services,Yes,No,47991,4,3.53,2.73
29/04/2018,M,17,Rural,GT3,Together,4,2,Teacher,Services,No,Yes,85175,5,3.84,3.35
29/04/2018,M,18,Rural,GT3,Apart,2,0,Other,Farmer,Yes,Yes,61081,2,3.73,2.9
29/04/2018,M,19,Rural,GT3,Together,1,0,Teacher,Services,Yes,No,45642,1,4.01,3.08
29/04/2018,M,19,Rural,GT3,Together,1,3,Services,Teacher,No,No,39567,3,3.85,3.06
29/04/2018,F,19,Rural,LE3,Together,1,2,At_home,Health,Yes,No,71627,4,4.02,3.11
29/04/2018,M,18,Rural,GT3,Together,0,4,Other,Teacher,No,No,63536,5,3.91,3.13
29/04/2018,F,19,Rural,LE3,Together,1,3,At_home,Business,Yes,No,47399,5,3.78,2.89
29/04/2018,F,19,Rural,GT3,Together,2,0,Services,Farmer,No,No,68103,5,3.9,3.06
29/04/2018,F,18,Rural,LE3,Together,3,2,Teacher,Farmer,No,No,55330,5,3.57,3.1
29/04/2018,F,17,Urban,GT3,Together,2,2,Health,Business,No,No,91464,1,3.53,3.08
29/04/2018,F,17,Rural,GT3,Together,0,1,Services,Teacher,Yes,Yes,27134,3,3.86,3.13
29/04/2018,M,18,Rural,GT3,Together,0,4,Health,Teacher,No,No,54662,2,2.49,2.2
29/04/2018,M,19,Rural,GT3,Together,2,4,At_home,Business,No,No,35184,4,3.56,2.92
29/04/2018,M,18,Rural,LE3,Together,1,1,Other,Services,No,No,60387,5,3.34,2.62
29/04/2018,F,17,Rural,LE3,Apart,0,1,Teacher,Services,No,No,65824,5,3.26,2.7
29/04/2018,F,17,Rural,GT3,Together,3,0,Services,Health,No,No,47263,3,3.6,3.12
29/04/2018,M,18,Rural,GT3,Together,0,1,Teacher,Teacher,No,No,38191,3,2.93,2.49
29/04/2018,F,18,Rural,GT3,Together,3,2,Health,Teacher,No,No,43514,1,3.6,3.26
29/04/2018,M,17,Rural,LE3,Together,0,2,Health,Business,No,No,57734,1,3.95,3.32
29/04/2018,F,18,Urban,GT3,Together,4,4,Other,Business,No,No,91077,1,4.48,4.26
29/04/2018,M,17,Rural,GT3,Together,2,0,Health,Services,Yes,No,70120,4,5.0,4.26
29/04/2018,M,18,Rural,GT3,Together,3,2,Other,Teacher,No,Yes,49500,1,2.61,2.47
29/04/2018,M,18,Urban,LE3,Together,0,4,Services,Teacher,No,No,79992,5,3.19,2.58
29/04/2018,M,18,Rural,GT3,Together,3,2,Other,Farmer,No,No,50133,1,3.6,3.08
29/04/2018,M,17,Rural,LE3,Apart,3,0,Health,Health,No,No,46405,4,3.89,3.23
29/04/2018,M,18,Urban,LE3,Together,2,1,At_home,Health,No,No,105269,1,4.04,3.7
29/04/2018,F,17,Rural,GT3,Together,2,2,Other,Services,No,No,51874,1,3.4,3.09
29/04/2018,M,17,Urban,GT3,Together,3,4,Teacher,Teacher,No,No,111457,5,2.16,2.0
29/04/2018,M,18,Rural,LE3,Together,0,4,At_home,Farmer,No,No,42085,5,4.47,3.56
29/04/2018,F,18,Rural,GT3,Together,2,4,Other,Teacher,No,No,70702,5,4.13,3.63
29/04/2018,F,17,Rural,LE3,Together,3,4,Teacher,Business,No,No,54347,1,4.26,4.0
29/04/2018,M,17,Urban,GT3,Together,1,2,At_home,Services,Yes,No,83502,5,3.66,2.57
29/04/2018,M,19,Urban,GT3,Apart,0,4,Other,Health,Yes,No,78848,3,4.03,3.37
29/04/2018,M,17,Urban,LE3,Together,2,4,Services,Teacher,Yes,No,97421,2,2.5,2.07
29/04/2018,M,19,Rural,GT3,Together,3,2,Teacher,Services,Yes,No,54426,2,3.1,2.6
29/04/2018,F,19,Urban,GT3,Together,0,1,Services,Health,No,No,69695,5,4.58,3.78
29/04/2018,M,19,Rural,LE3,Together,1,2,Health,Teacher,No,No,45860,4,3.82,3.14
29/04/2018,M,18,Urban,GT3,Together,0,1,Other,Farmer,No,No,90710,5,5.0,4.11
29/04/2018,F,18,Rural,GT3,Together,3,0,Other,Services,No,No,65411,5,3.17,2.42
29/04/2018,M,17,Urban,GT3,Apart,0,4,Teacher,Teacher,No,No,73843,1,5.0,4.66
29/04/2018,F,19,Urban,LE3,Apart,2,4,Other,Health,No,No,106152,4,5.0,4.41
29/04/2018,M,18,Rural,LE3,Together,1,1,Health,Health,No,No,45573,5,3.38,2.7
29/04/2018,F,18,Urban,GT3,Apart,3,2,Other,Farmer,Yes,No,118334,3,3.5,2.86
29/04/2018,M,18,Urban,LE3,Apart,4,4,At_home,Services,No,No,115737,2,4.61,4.65
29/04/2018,F,18,Rural,LE3,Together,0,3,Services,Services,Yes,No,63767,3,3.43,2.63
29/04/2018,F,18,Rural,GT3,Together,1,2,Health,Teacher,No,No,58256,3,3.63,2.99
29/04/2018,M,19,Rural,GT3,Together,3,3,Health,Health,No,No,76634,3,3.32,2.8
29/04/2018,F,19,Urban,GT3,Together,1,4,Services,Health,No,No,111705,4,3.34,2.97
29/04/2018,F,19,Rural,GT3,Together,1,4,Services,Farmer,Yes,No,32002,4,3.88,3.12
29/04/2018,F,19,Urban,LE3,Together,3,2,Health,Farmer,No,No,96623,4,3.62,3.02
29/04/2018,F,17,Urban,LE3,Together,4,1,Services,Services,No,No,126815,2,2.44,2.25
29/04/2018,F,19,Rural,GT3,Together,2,4,Teacher,Health,Yes,No,57251,1,4.74,4.2
29/04/2018,M,18,Rural,GT3,Together,1,0,Services,Teacher,Yes,No,42707,5,4.84,3.79
29/04/2018,M,19,Urban,GT3,Together,1,3,At_home,Business,No,No,94117,5,4.13,3.4
29/04/2018,F,17,Rural,GT3,Together,1,1,At_home,Teacher,Yes,No,52743,1,3.88,3.19
29/04/2018,M,18,Urban,GT3,Together,3,2,Teacher,Farmer,No,No,90790,5,3.19,2.52
29/04/2018,F,19,Rural,GT3,Together,3,2,Services,Teacher,No,No,72620,3,3.5,3.04
29/04/2018,F,19,Urban,GT3,Together,3,1,At_home,Health,No,No,95596,2,4.51,4.35
29/04/2018,M,19,Urban,GT3,Together,0,4,Other,Services,No,No,95339,5,4.19,3.48
29/04/2018,M,18,Rural,LE3,Together,2,0,Services,Business,No,No,69121,2,4.1,3.21
29/04/2018,F,18,Rural,GT3,Together,1,4,Teacher,Services,No,No,72995,1,4.12,3.81
29/04/2018,M,17,Rural,GT3,Together,1,4,Services,Business,No,No,71446,5,4.49,3.96
29/04/2018,F,18,Urban,GT3,Together,3,2,Health,Business,Yes,No,100698,2,4.39,3.72
29/04/2018,M,18,Urban,GT3,Together,1,3,Health,Health,Yes,No,109632,3,4.25,3.46
29/04/2018,F,19,Rural,GT3,Together,2,1,At_home,Health,No,No,49716,3,3.57,2.79
29/04/2018,M,18,Urban,GT3,Together,2,3,Health,Farmer,No,No,105806,1,4.89,4.44
29/04/2018,F,19,Rural,LE3,Apart,4,2,Teacher,Farmer,Yes,No,62868,4,3.48,2.77
29/04/2018,M,19,Urban,GT3,Together,3,2,At_home,Business,No,No,111130,5,3.24,2.57
29/04/2018,F,18,Rural,LE3,Together,3,2,Teacher,Farmer,No,No,46125,3,3.43,2.87
29/04/2018,M,17,Rural,LE3,Together,2,3,Teacher,Health,No,No,76972,3,3.03,2.61
29/04/2018,F,17,Urban,LE3,Apart,1,4,Health,Farmer,No,No,105115,1,4.18,3.61
29/04/2018,F,18,Rural,GT3,Together,2,1,Health,Business,Yes,No,71476,3,3.79,3.19
29/04/2018,M,17,Rural,LE3,Together,2,2,Teacher,Services,Yes,No,64046,5,4.53,3.82
29/04/2018,M,19,Urban,GT3,Together,2,1,Health,Teacher,No,No,97760,1,2.21,2.0
29/04/2018,M,19,Rural,GT3,Together,2,4,Health,Farmer,Yes,No,45114,2,3.94,3.38
29/04/2018,F,18,Rural,LE3,Together,1,0,Health,Health,No,No,30637,1,3.63,3.11
29/04/2018,F,17,Urban,GT3,Together,1,3,Services,Services,No,No,108634,5,3.58,2.91
29/04/2018,M,17,Rural,GT3,Together,1,1,Teacher,Health,No,No,53177,5,3.12,2.55
29/04/2018,M,19,Urban,GT3,Together,2,2,Other,Farmer,No,No,110776,2,3.83,3.44
29/04/2018,M,18,Rural,GT3,Together,2,4,Teacher,Business,No,No,58600,1,3.3,2.74
29/04/2018,F,17,Rural,GT3,Together,2,3,At_home,Teacher,No,No,51251,5,4.79,4.05
29/04/2018,M,18,Rural,GT3,Together,1,3,Health,Teacher,No,No,56809,5,4.21,3.37
29/04/2018,F,17,Rural,LE3,Apart,1,2,Health,Services,No,No,53756,2,4.44,3.64
29/04/2018,M,19,Rural,LE3,Together,3,4,Other,Teacher,No,No,78368,4,2.67,2.22
29/04/2018,F,19,Rural,LE3,Together,3,2,At_home,Business,No,No,51649,1,4.38,3.81
29/04/2018,M,18,Urban,GT3,Together,2,4,Services,Health,Yes,No,86366,5,4.31,3.42
29/04/2018,M,19,Rural,GT3,Together,2,2,Teacher,Business,Yes,No,46880,3,3.54,2.66
29/04/2018,F,17,Urban,LE3,Together,1,2,Services,Services,No,No,87783,2,3.68,3.08
29/04/2018,F,19,Rural,LE3,Together,3,1,At_home,Services,No,No,62226,4,3.16,2.78
29/04/2018,F,18,Rural,GT3,Together,3,2,Other,Teacher,No,No,81209,4,3.6,2.99
29/04/2018,M,18,Urban,GT3,Together,2,1,At_home,Business,No,Yes,80320,2,4.17,3.62
29/04/2018,M,18,Urban,GT3,Together,2,4,Other,Health,No,No,83727,4,3.36,2.85
29/04/2018,F,17,Urban,GT3,Together,2,3,Services,Business,No,No,86724,5,3.82,3.16
29/04/2018,F,17,Rural,GT3,Together,2,4,Services,Health,No,Yes,74211,4,5.0,4.49
29/04/2018,M,17,Rural,LE3,Together,2,0,At_home,Health,No,No,54933,1,3.16,2.8
29/04/2018,M,17,Rural,GT3,Together,2,1,At_home,Business,No,No,48394,3,4.02,3.26
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Farmer,No,No,74720,5,3.13,2.62
29/04/2018,F,19,Rural,GT3,Together,0,2,Other,Business,No,No,66417,2,2.83,2.3
29/04/2018,M,17,Urban,GT3,Together,4,2,Health,Health,No,No,104122,3,4.32,3.81
29/04/2018,M,17,Urban,GT3,Together,3,4,Teacher,Services,No,No,116137,5,3.54,2.86
29/04/2018,M,19,Rural,GT3,Together,1,2,Teacher,Services,No,No,61437,3,4.84,4.38
29/04/2018,M,17,Rural,GT3,Apart,2,1,At_home,Teacher,Yes,No,55519,4,4.17,3.3
29/04/2018,M,18,Urban,LE3,Together,0,4,Services,Services,No,No,72983,2,3.29,2.68
29/04/2018,M,17,Urban,GT3,Together,0,0,Teacher,Farmer,No,No,109656,2,3.23,2.84
29/04/2018,M,17,Urban,GT3,Together,1,4,Teacher,Health,No,No,75635,1,4.27,3.84
29/04/2018,F,18,Rural,GT3,Together,2,0,Health,Business,No,No,71837,4,3.12,2.36
29/04/2018,M,18,Urban,LE3,Together,3,3,Health,Business,No,No,119019,1,3.1,2.83
29/04/2018,M,18,Rural,GT3,Together,2,0,Teacher,Farmer,No,No,79347,1,2.68,2.1
29/04/2018,F,18,Rural,LE3,Together,2,3,At_home,Services,No,No,54622,4,4.21,3.33
29/04/2018,F,17,Urban,GT3,Apart,2,0,Health,Health,No,No,113505,5,3.27,2.7
29/04/2018,M,18,Rural,LE3,Together,1,4,Teacher,Services,Yes,No,39439,1,4.03,3.27
29/04/2018,M,18,Rural,LE3,Together,0,2,Services,Teacher,No,No,52909,3,2.95,2.5
29/04/2018,M,19,Rural,GT3,Together,3,0,Health,Services,No,No,75341,5,2.74,2.29
29/04/2018,F,18,Rural,GT3,Together,4,3,Teacher,Teacher,Yes,No,77893,4,4.27,3.4
29/04/2018,F,18,Rural,GT3,Together,2,2,Other,Business,No,No,77189,2,3.7,3.43
29/04/2018,F,19,Rural,LE3,Apart,2,1,Health,Health,No,No,46403,5,3.36,2.69
29/04/2018,F,19,Rural,GT3,Together,4,0,Other,Teacher,Yes,No,79074,1,3.48,2.91
29/04/2018,F,17,Urban,GT3,Together,0,2,Health,Services,No,No,99869,3,3.49,2.75
29/04/2018,M,19,Urban,LE3,Together,3,0,Health,Services,No,No,112903,4,5.0,4.26
29/04/2018,M,17,Urban,LE3,Together,2,0,Other,Business,No,No,101953,2,3.97,3.07
29/04/2018,F,19,Urban,GT3,Together,2,1,At_home,Farmer,No,No,82311,3,3.89,3.15
29/04/2018,F,19,Urban,GT3,Together,1,3,Teacher,Farmer,No,No,102025,2,3.31,2.99
29/04/2018,M,17,Urban,GT3,Together,2,2,At_home,Services,No,No,95615,4,4.31,3.46
29/04/2018,F,19,Rural,GT3,Together,3,0,At_home,Farmer,No,No,73580,5,3.05,2.3
29/04/2018,M,17,Rural,GT3,Together,0,4,Teacher,Health,No,No,51320,1,4.14,3.46
29/04/2018,M,19,Rural,GT3,Together,2,4,Services,Farmer,No,Yes,77898,4,4.14,3.36
